Y arranca moviéndose en círculos cada vez más amplios.	54
Si golpea con algo -- ¿vieron eso?	34
Ahora está comenzando a seguir la pared, está siguiendo el contorno de mis pies para limpiar alrededor de mí. Veamos, vamos a -- oh, ¿quién se llevó mis Rice Krispies? ¡Se robaron mis Rice Krispies!	198
¡No se preocupen, relájense, no, relájense, es un robot , es inteligente!	73
Ven, los niños de tres años no se preocupan por él.	51
Son los adultos los que de verdad se sienten incómodos.	55
Vamos a poner algo de basura aquí.	34
Bien.	5
No sé si lo pueden ver -- bueno, puse un poco de Rice Krispies allí, puse algunas monedas, movámos el robot hacia allá, a ver si lo limpia.	139
Sí, bien. Así que -- dejaremos esto para luego.	47
De hecho, parte del truco fue construir un mejor mecanismo de limpieza; la inteligencia a bordo era bastante simple.	116
Y eso es igual con muchos robots.	33
Nos hemos convertido todos, pienso, en una especie de chauvinistas computacionales, y piensan que la computación lo es todo, pero, la mecánica todavía es importante.	165
Aquí hay otro robot, el PackBot, que hemos estado construyendo durante algunos años.	84
Es un robot militar de vigilancia, para ir delante de las tropas, y examinar cavernas, por ejemplo.	99
Pero, tuvimos que hacerlo muy robusto, mucho más robusto que los robots que construimos en nuestros laboratorios.	113
A bordo de ese robot hay una PC que corre Linux.	48
Esto puede soportar un golpe de 400G. El robot tienen inteligencia local: puede voltearse boca arriba él solo, y puede ubicarse dentro del rango de alcance de comunicaciones, puede subir escaleras por sí solo, etcétera.	219
Bien, aquí está haciendo navegación local.	42
Un soldado le da un comando de subir las escaleras y lo hace.	61
¡Ese no fue un descenso controlado!	35
Ahora se va.	12
Y la gran prueba para estos robots, realmente, fue el 11 de Septiembre.	71
Llevamos los robots hasta el World Trade Center tarde esa noche.	64
No pudieron hacer mucho en la montaña de escombros, todo estaba muy -- no había nada que hacer.	95
Pero, sí penetramos en todos lo edificios circundantes que habían sido evacuados, y buscamos posibles sobrevivientes en esos edificios en los cuales era peligroso entrar.	170
Veamos este video.	18
Reportera: ... unos compañeros del campo de batalla están ayudando a reducir los riesgos del combate.	101
Nick Robertson tiene esa historia.	34
Rodney Brooks: ¿Podemos tener otro de estos?	44
OK, bien.	9
Bien, este es un soldado que ha visto un robot hace dos semanas.	64
Está enviando robots dentro de cuevas, viendo lo que ocurre.	60
El robot es totalmente autónomo.	32
Lo peor que ha ocurrido dentro de la cueva, hasta ahora, es que uno de los robots cayó diez metros.	99
Así que, hace un año, el ejército de los Estados Unidos no tenía estos robots.	78
Ahora están en servicio activo en Afganistán todos los días.	60
Y esa es una de las razones por las que dicen que se está dando una invasión de robots.	87
Hay un gran cambio ahora en cómo -- hacia dónde la tecnología está caminando.	77
Gracias	7
Y en los próximos meses, vamos a estar enviando robots que están en producción a perforar pozos de petróleo para sacar de la tierra esos pocos años de petróleo que quedan.	171
Son ambientes muy hostiles, 150 grados centígrados, 10,000 PSI.	63
Robots autónomos descendiendo y haciendo este tipo de trabajo.	62
Pero, robots como éstos, son un poco difíciles de programar.	60
¿Cómo, en el futuro, vamos a programar nuestros robots y a hacerlos más fáciles de usar?	88
Y, de hecho, quiero usar un robot en este momento -- un robot llamado Chris -- ponte de pie. Sí. ¡Bien!	103
Ven aquí. Ahora fíjense, él cree que los robots tienen que ser un poco tiesos.	78
Él hace un poco eso. Pero voy a -- Chris Anderson: Es sólo que soy inglés. RB: Oh.	82
Voy a enseñarle a este robot una tarea. Es una tarea muy compleja.	66
Ahora, fíjense, él asintió con la cabeza, dándome una indicación de que estaba comprendiendo el flujo de comunicación.	118
Pero creo que, bueno, tenemos que aceptar que nosotros somos sólo máquinas.	75
Después de todo, eso es en verdad lo que la biología molecular moderna dice sobre nosotros.	91
Tú no ves una descripción de cómo, bueno, la Molécula A, bueno, llega y se une a esta otra molecula.	100
Y entonces se mueve hacia adelante, bueno, impulsada por varias cargas, y luego el alma entra y pellizca esas moleculas para que se conecten.	141
Es todo mecánico, somos mecanismos.	35
Si somos máquinas, entonces en principio al menos, deberíamos ser capaces de contruir máquinas con otros materiales, que estén tan vivas como estamos nosotros.	159
Pero creo que para que podamos admitir esto, debemos renunciar a ser especiales, de alguna manera.	98
Y hemos tenido una retirada de esto de ser especiales bajo la descarga de artillería de la ciencia y de la tecnología muchas veces en los últimos cientos de años, al menos.	172
Hace 500 años tuvimos que abandonar la idea de que éramos el centro del universo cuando la Tierra comenzó a girar alrededor del Sol; hace 150 años, con Darwin, tuvimos que abandonar la idea de que éramos diferentes de los animales.	231
Y que, bueno, imaginar -- saben, siempre es difícil para nosotros.	66
Ellas quieren controlarnos.	27
Y para aquellos de ustedes que tienen adolescentes, saben lo que se siente.	75
Pero, Hollywood lo extiende hasta los robots.	45
Y la pregunta es, bueno, ¿construirá alguien, accidentalmente, un robot que quiera tomar el control?	100
Y es un poco este tipo solitario, en el patio trasero de su casa, y, bueno, "accidentalmente construí un 747."	110
No creo que eso vaya a pasar.	29
Y no creo que -- -- no creo que vamos deliberadamente a construir robots con los cuales nos sintamos incómodos.	111
Bueno, pues, no van a construir un robot súper malvado.	55
Antes que eso tendrá que haber, bueno, un robot medianamente malvado, y antes que ese uno que casi no sea malvado.	114
Y no vamos a dejar que eso ocurra.	34
Así que lo voy a dejar ahí: los robots ya vienen, no tenemos mucho de qué preocuparnos, será muy divertido, y espero que todos ustedes disfruten el viaje de los próximos 50 años.	178
http://www.ted.com/talks/lang/es/richard_seymour_how_beauty_feels.html	70
Una historia, una obra de arte, un rostro, un objeto de diseño; ¿Cómo podemos saber que algo es bello? ¿Por qué nos importa tanto? El diseñador Richard Seymour explora nuestra reacción ante la belleza y el poder sorprendente de los objetos que la poseen.	254
arts,beauty,design,happiness	28
1243	4
Richard Seymour: La percepción de la belleza	44
Cuando era pequeño, por cierto, fui pequeño una vez, mi padre me contó la historia de un relojero del siglo 18.	111
Este hombre solía producir relojes increíblemente hermosos.	59
Y, un día, vino uno de sus clientes a su taller y le pidió que le limpie el reloj que había comprado.	101
Y el hombre lo desarmó, sacó uno de los engranajes	50
y, al hacerlo, su cliente notó que en la parte trasera la pieza tenía un grabado con palabras.	94
Y le preguntó al hombre: "¿Por qué puso algo en la parte trasera... ...que nunca nadie va a ver?"	97
El relojero giró hacia él y le dijo: "Dios lo ve".	50
Yo no soy religioso en lo más mínimo, ni lo era mi padre, pero en ese momento noté que algo estaba sucediendo.	110
Sentí algo en este plexo de vasos sanguíneos y nervios y supongo que hay músculos allí también en algún lado.	109
Sentí algo.	11
Fue una respuesta fisiológica.	30
Y desde aquel momento de mi vida en adelante empecé a ver las cosas de otra manera.	83
Y a medida que avanzaba en la carrera como diseñador empecé a plantearme la pregunta: ¿pensamos en la belleza... ...o la percibimos?	132
Pero quizá ya sepan la respuesta.	33
Probablemente piensen, bien, no sé cual creas que sea pero creo que tiene que ver con la percepción.	100
Y luego seguí mi carrera de diseño y empecé a encontrar cosas apasionantes.	75
Uno de los primeros trabajos era de diseño automotriz; allí hicimos un trabajo muy apasionante.	95
Y durante gran parte de este trabajo, encontramos algo, o encontré algo, que realmente me fascinó y, tal vez, puedan recordarlo.	128
¿Se acuerdan cuando las luces simplemente se encendían y apagaban, clic-clic, cuando cerraban la puerta del auto?	113
Y luego alguien, creo que fue BMW, puso una luz que se desvanecía lentamente.	77
¿Se acuerdan?	13
Yo me acuerdo claramente.	25
¿Se acuerdan de la primera vez que vieron eso en un auto?	57
Yo me acuerdo que estaba sentado y pensaba: es fantástico.	58
De hecho, nunca encontré a nadie a quien no le gustara la luz que se desvanecía lentamente.	91
Pensé: ¿qué es esta sensación?	30
Empecé a preguntarme cosas.	27
Lo primero que le pregunté a los demás: "¿Te gusta?" "Sí".	58
"¿Por qué?" Y me decían: "Oh, parece muy natural", o, "Es lindo".	65
Yo pensaba, bueno eso no me basta.	34
¿Podemos indagar un poquito más, porque, como diseñador, necesito el vocabulario, el teclado, del funcionamiento de esto.	121
Por eso hice experimentos.	26
Y, de repente, me di cuenta que había algo que hacía exactamente eso -de luz a oscuridad en 6 segundos- exactamente eso.	120
¿Saben qué es? ¿Alguien sabe?	29
Ven, usen esta parte, la parte pensante, la parte lenta del cerebro... usen eso.	80
Y esto no es un pensamiento; es una sensación.	46
¿Me hacen un favor?	19
En los próximos 14 minutos y pico, ¿pueden probar sensaciones?	62
No me sirve que piensen, quiero que sientan.	44
Sentí una mezcla de relajación y anticipación.	46
Y eso que encontré fue el cine o el teatro.	43
Aquí es donde sucede... de luz a oscuridad en 6 segundos.	57
Y cuando sucede, se sientan y piensan: "No, la película está por empezar", o "Es fantástico. No veo la hora de que empiece.	123
¿Disfruto por anticipado?"	26
Pero no soy neurólogo.	22
Ni siquiera sé si hay algo llamado reflejo condicional.	55
Pero podría ser.	16
Porque las personas con las que hablo en el hemisferio norte que solían ir al cine lo percibían así.	100
Y otras personas con las que hablo que nunca han visto una película o ido al teatro no lo perciben de la misma manera.	118
A todos les gusta pero a algunos les gusta más que a otros.	59
Por eso esto me lleva a pensarlo de manera diferente.	53
No lo percibimos. Pensamos que la belleza está en el sistema límbico... si esta ya no es una idea pasada de moda.	113
Estos son los lugares, los centros de placer, y quizá lo que veo, percibo y siento, no pasa por el cerebro.	107
Las conexiones entre estos lugares y el aparato sensorial son más cortas que las que tienen que pasar por la zona del pensamiento, la corteza.	142
Llegan primero.	15
¿Cómo lo hacemos funcionar?	27
¿Cuánto de ese aspecto reactivo se debe a lo que ya conocemos de algo o a lo que vamos a aprender de algo?	106
Esto es una de las cosas más hermosas que conozco.	50
Es una bolsa de plástico.	25
Cuando la vi por primera vez pensé que no tiene nada bello.	59
Después descubrí, después de la exposición, que si pongo esta bolsa en un charco sucio o en una corriente llena de cloroformo y todo tipo de cosas desagradables, que ese agua sucia permeará por la pared de la bolsa por ósmosis y terminará dentro como agua corriente pura, potable.	280
Y, de repente, esta bolsa de plástico me pareció bellísima.	59
Ahora les voy a pedir otra vez que enciendan la parte emocional.	64
¿Serían tan amables de sacarse el cerebro? Quiero que sientan algo.	67
Miren eso. ¿Qué sensación les provoca?	38
¿Es bello? ¿Es emocionante?	27
Estoy mirando sus caras con atención.	37
Hay unos caballeros de aspecto aburrido y algunas damas que parecen comprometidas que perciben algo de ese objeto.	114
Tal vez hay algo de inocencia.	30
Ahora les voy a decir qué es. ¿Están listos?	44
Es el último acto de esta Tierra de una niña llamada Heidi, de 5 años, antes de morir de cáncer de médula.	106
Es lo último que hizo, su último acto físico.	45
Miren la imagen.	16
Miren la inocencia. Miren la belleza que tiene.	47
¿Ahora la ven bella?	20
Alto. Alto. ¿Cómo se sienten?	29
¿Dónde lo sienten?	18
Yo lo siento aquí. Lo siento aquí.	34
Les estoy viendo sus rostros porque sus rostros me dicen algo.	62
La dama de allí está llorado, por cierto.	41
¿Qué están haciendo?	20
Miro las acciones de la gente.	30
Miro sus rostros.	17
Miro sus reacciones.	20
